trialIndexGlobal,timestampMs,mouseX,mouseY
20,118248,831,438
20,118348,830,446
20,118464,800,404
20,118564,788,399
20,118680,814,463
20,118797,790,391
20,118913,786,481
20,119013,755,417
20,119129,748,426
20,119245,773,443
20,119362,766,435
20,119478,761,458
20,119595,764,472
20,119711,784,559
20,119827,854,383
20,119943,771,333
20,120043,744,307
20,120159,765,352
20,120276,701,444
20,120392,717,530
20,120509,708,477
20,120625,701,460
20,120741,736,477
20,120858,736,477
20,120974,653,442
20,121107,648,401
20,121223,647,398
20,121340,647,327
20,121456,645,294
20,121556,645,294
20,121672,711,293
20,121788,711,293
20,121905,750,298
20,122021,889,313
20,122138,892,313
20,122254,902,309
20,122370,903,310
20,122486,920,410
20,122586,945,505
20,122703,945,505
20,122819,945,505
20,122935,922,512
20,123035,823,561
20,123151,787,586
20,123268,787,594
20,123368,787,597
20,123397,787,598
21,163724,770,551
21,163840,764,555
21,163957,764,555
21,164073,719,489
21,164189,710,481
21,164289,705,483
21,164405,704,483
21,164521,704,483
21,164638,704,483
21,164754,704,483
21,164871,704,483
21,164987,704,483
21,165103,704,483
21,165219,704,483
21,165320,704,483
21,165436,704,483
21,165552,704,483
21,165669,704,483
21,165785,704,483
21,165901,656,615
21,166017,612,626
21,166134,605,613
21,166234,767,348
21,166350,767,348
21,166467,766,357
21,166583,729,380
21,166699,660,432
21,166815,643,456
21,166932,632,477
21,167048,633,481
21,167164,695,496
21,167281,710,493
21,167397,710,489
21,167497,693,427
21,167613,693,422
21,167730,759,409
21,167846,876,360
21,167962,876,358
21,168078,876,358
21,168178,930,300
21,168295,941,276
21,168411,941,273
21,168527,931,231
21,168644,923,203
21,168760,923,202
21,168876,925,269
21,168976,861,529
21,169092,828,602
21,169209,735,629
21,169325,733,618
21,169389,733,615
22,169558,736,617
22,169658,748,615
22,169774,1051,695
22,169891,1205,695
22,170007,1179,578
22,170123,1042,275
22,170239,1101,221
22,170339,1111,155
22,170455,1104,153
22,170572,1105,153
22,170688,1110,181
22,170804,1123,185
22,170904,1129,186
22,171020,1126,189
22,171154,1185,216
22,171270,1178,218
22,171386,1177,218
22,171503,1177,225
22,171619,1263,294
22,171735,1310,347
22,171835,1310,347
22,171951,1317,315
22,172068,777,373
22,172184,762,447
22,172300,769,394
22,172417,858,397
22,172533,878,462
22,172650,878,462
22,172766,907,428
22,172866,922,417
22,172999,923,409
22,173115,929,355
22,173231,929,355
22,173348,920,269
22,173464,920,209
22,173580,920,209
22,173697,821,206
22,173813,756,204
22,173913,747,204
22,174029,747,204
22,174145,633,206
22,174262,613,206
22,174378,612,206
22,174494,624,224
22,174611,728,495
22,174711,756,560
22,174827,756,560
22,174943,758,591
22,175060,758,601
22,175080,758,601
23,175259,759,599
23,175375,760,598
23,175492,766,566
23,175608,766,566
23,175724,766,566
23,175841,770,573
23,175957,772,576
23,176074,772,578
23,176190,772,578
23,176306,772,578
23,176423,772,578
23,176539,772,578
23,176656,772,578
23,176772,772,578
23,176888,772,578
23,177004,772,578
23,177120,810,595
23,177220,867,598
23,177337,868,598
23,177453,868,598
23,177553,868,598
23,177670,878,598
23,177785,771,348
23,177902,780,374
23,178018,781,389
23,178135,811,449
23,178251,838,498
23,178367,838,498
23,178484,778,450
23,178600,776,441
23,178716,794,424
23,178816,856,349
23,178932,856,348
23,179049,800,331
23,179165,650,240
23,179281,622,204
23,179398,618,202
23,179514,675,207
23,179631,678,207
23,179747,698,253
23,179863,701,282
23,179980,705,288
23,180096,747,458
23,180212,780,641
23,180312,783,648
23,180428,783,647
23,180545,783,610
23,180661,783,595
23,180663,783,595
24,180844,783,595
24,180960,783,595
24,181077,783,595
24,181193,783,595
24,181309,783,595
24,181426,783,595
24,181542,783,595
24,181658,783,595
24,181775,783,595
24,181891,783,595
24,182007,783,595
24,182124,783,595
24,182240,783,595
24,182356,783,595
24,182456,783,595
24,182573,783,595
24,182689,783,595
24,182805,783,595
24,182922,782,596
24,183038,760,622
24,183154,737,647
24,183271,727,654
24,183387,727,326
24,183503,668,297
24,183620,665,284
24,183736,688,369
24,183852,713,464
24,183969,720,482
24,184085,719,494
24,184201,718,496
24,184317,699,378
24,184434,704,286
24,184550,704,272
24,184667,692,263
24,184783,624,206
24,184899,623,202
24,185016,702,264
24,185132,814,430
24,185248,840,458
24,185365,841,446
24,185481,836,424
24,185597,851,454
24,185697,852,499
24,185814,852,499
24,185930,887,381
24,186046,905,214
24,186163,912,178
24,186279,912,178
24,186395,916,245
24,186512,814,577
24,186628,779,651
24,186728,777,649
24,186844,783,607
24,186902,783,605
25,187077,784,605
25,187193,785,599
25,187310,782,586
25,187426,782,584
25,187542,782,584
25,187659,782,584
25,187792,782,584
25,187908,782,584
25,188024,782,584
25,188141,782,584
25,188257,782,584
25,188373,782,584
25,188490,782,584
25,188606,782,584
25,188722,782,584
25,188839,782,584
25,188955,782,584
25,189072,782,584
25,189188,782,584
25,189304,788,580
25,189404,859,556
25,189520,906,536
25,189653,768,348
25,189770,786,335
25,189886,814,324
25,190002,889,469
25,190119,923,528
25,190235,923,528
25,190351,923,522
25,190451,863,468
25,190567,851,448
25,190683,854,441
25,190783,901,359
25,190900,913,312
25,191016,916,296
25,191132,916,296
25,191232,782,379
25,191348,652,348
25,191465,660,312
25,191565,683,331
25,191681,686,333
25,191797,642,337
25,191897,635,338
25,192013,635,353
25,192130,635,413
25,192246,631,424
25,192362,620,355
25,192479,620,410
25,192595,620,424
